1473082416.657456,10800,0.7409999966621399
1473082502.363634,10900,0.7300000190734863
1473082588.113042,11000,0.7350000143051147
1473082673.58954,11100,0.7200000286102295
1473082759.578699,11200,0.7260000109672546
1473082844.804354,11300,0.7329999804496765
1473082930.451512,11400,0.7329999804496765
1473083015.770225,11500,0.7310000061988831
1473083101.718264,11600,0.7319999933242798
1473083187.109474,11700,0.7289999723434448
1473083273.025033,11800,0.7239999771118164
1473083358.137765,11900,0.7360000014305115
1473083443.996724,12000,0.7200000286102295
1473083529.556421,12100,0.7279999852180481
1473083615.707661,12200,0.7170000076293945
1473083701.51099,12300,0.7179999947547913
1473083790.097626,12400,0.7319999933242798
1473083876.434519,12500,0.7260000109672546
1473083961.579164,12600,0.7149999737739563
1473084046.608398,12700,0.718999981880188
1473084132.477976,12800,0.703000009059906
1473084217.460104,12900,0.703000009059906
1473084302.909609,13000,0.7120000123977661
1473084388.900222,13100,0.7139999866485596
1473084475.311441,13200,0.7120000123977661
1473084560.737657,13300,0.7210000157356262
1473084647.56238,13400,0.7229999899864197
1473084733.377529,13500,0.7250000238418579
1473084845.989424,13600,0.7200000286102295
1473084936.128704,13700,0.7160000205039978
1473085022.044602,13800,0.7080000042915344
1473085107.932395,13900,0.6980000138282776
1473085193.605955,14000,0.7120000123977661
1473085279.590727,14100,0.7039999961853027
1473085365.264148,14200,0.7039999961853027
1473085451.650917,14300,0.7020000219345093
1473085537.970455,14400,0.7149999737739563
1473085623.313724,14500,0.7160000205039978
1473085708.874507,14600,0.7099999785423279
1473085794.159707,14700,0.7070000171661377
1473085879.687295,14800,0.7160000205039978
1473085965.538256,14900,0.7009999752044678
1473086051.45231,15000,0.7170000076293945
1473086137.005068,15100,0.7179999947547913
1473086223.324233,15200,0.7269999980926514
1473086308.407625,15300,0.7129999995231628
1473086393.970264,15400,0.718999981880188
1473086479.856768,15500,0.7170000076293945
1473086567.835626,15600,0.7049999833106995
1473086653.759574,15700,0.7260000109672546
1473086739.576605,15800,0.7300000190734863
1473086825.491253,15900,0.7260000109672546
1473086910.820945,16000,0.7319999933242798
1473086997.180606,16100,0.7229999899864197
1473087083.023815,16200,0.703000009059906
1473087177.132164,16300,0.7260000109672546
1473087264.327067,16400,0.7229999899864197
1473087350.54894,16500,0.7239999771118164
1473087437.389612,16600,0.718999981880188
1473087523.999476,16700,0.7289999723434448
1473087609.896992,16800,0.718999981880188
1473087695.96543,16900,0.7129999995231628
1473087782.097824,17000,0.7059999704360962
1473087872.141258,17100,0.7279999852180481
1473087958.746087,17200,0.7139999866485596
1473088044.66129,17300,0.7260000109672546
1473088131.179954,17400,0.7200000286102295
1473088216.185538,17500,0.7089999914169312
1473088302.50247,17600,0.7210000157356262
1473088388.213603,17700,0.7170000076293945
1473088474.329607,17800,0.7160000205039978
1473088560.208369,17900,0.7160000205039978
1473088650.609884,18000,0.7110000252723694
1473088736.873998,18100,0.7139999866485596
1473088822.756594,18200,0.7229999899864197
1473088908.276024,18300,0.7039999961853027
1473088994.023335,18400,0.7070000171661377
1473089079.630916,18500,0.7020000219345093
1473089165.224003,18600,0.7080000042915344
1473089251.304627,18700,0.7110000252723694
1473089337.508538,18800,0.7059999704360962
1473089423.097455,18900,0.7099999785423279
1473089511.017025,19000,0.7310000061988831
1473089596.78232,19100,0.7319999933242798
1473089683.289211,19200,0.7139999866485596
1473089772.593385,19300,0.7080000042915344
1473089857.851609,19400,0.7129999995231628
